participant_name,ev,market,line,type,game,date,over_odds,under_odds
Ivica Zubac,7.719999999999999,player_blocks_over_under,1.5,under,fantasy__2023-12-21__ecc8560a791b1388450e56088752d689__player_blocks_over_under.json,2023-12-21,25.5,-171.0
Max Strus,7.630000000000003,player_threes_over_under,3.5,over,fantasy__2023-12-21__5164411fc5e69b38787a8026fb21697f__player_threes_over_under.json,2023-12-21,-162.0,120.0
Dean Wade,7.520000000000003,player_threes_over_under,1.5,under,fantasy__2023-12-21__5164411fc5e69b38787a8026fb21697f__player_threes_over_under.json,2023-12-21,120.0,-160.0
Austin Reaves,7.520000000000003,player_assists_rebounds_over_under,9.5,over,fantasy__2023-12-21__ab0214bfaebb25d730b8ce3b75db6075__player_assists_rebounds_over_under.json,2023-12-21,-160.0,120.0
Luguentz Dort,7.520000000000003,player_assists_rebounds_over_under,5.5,over,fantasy__2023-12-21__ecc8560a791b1388450e56088752d689__player_assists_rebounds_over_under.json,2023-12-21,-160.0,120.0
Corey Kispert,7.520000000000003,player_rebounds_over_under,2.5,under,fantasy__2023-12-21__f625baf5ce85dfef93df0d11476f18bc__player_rebounds_over_under.json,2023-12-21,120.0,-160.0
Malcolm Brogdon,7.520000000000003,player_rebounds_over_under,4.5,under,fantasy__2023-12-21__f625baf5ce85dfef93df0d11476f18bc__player_rebounds_over_under.json,2023-12-21,120.0,-160.0
Xavier Tillman,7.520000000000003,player_rebounds_over_under,4.5,over,fantasy__2023-12-21__816f80395ef0c6aa8f038d7a74f31042__player_rebounds_over_under.json,2023-12-21,-160.0,120.0
Naz Reid,7.520000000000003,player_rebounds_over_under,4.5,under,fantasy__2023-12-21__ab0214bfaebb25d730b8ce3b75db6075__player_rebounds_over_under.json,2023-12-21,120.0,-160.0
Caris Levert,7.280000000000001,player_assists_over_under,4.5,over,fantasy__2023-12-21__5164411fc5e69b38787a8026fb21697f__player_assists_over_under.json,2023-12-21,-156.0,120.0
Scoot Henderson,7.210000000000001,player_assists_rebounds_over_under,7.5,under,fantasy__2023-12-21__f625baf5ce85dfef93df0d11476f18bc__player_assists_rebounds_over_under.json,2023-12-21,120.0,-155.0
Myles Turner,7.210000000000001,player_rebounds_over_under,7.5,under,fantasy__2023-12-21__816f80395ef0c6aa8f038d7a74f31042__player_rebounds_over_under.json,2023-12-21,120.0,-155.0
James Harden,7.210000000000001,player_assists_over_under,8.5,under,fantasy__2023-12-21__ecc8560a791b1388450e56088752d689__player_assists_over_under.json,2023-12-21,120.0,-155.0
Russell Westbrook,7.109999999999999,player_assists_points_rebounds_over_under,17.5,over,fantasy__2023-12-21__ecc8560a791b1388450e56088752d689__player_assists_points_rebounds_over_under.json,2023-12-21,-157.0,118.0
Keldon Johnson,7.109999999999999,player_rebounds_over_under,6.5,under,fantasy__2023-12-21__7d70d23ce78d800daf0cdc20661f361e__player_rebounds_over_under.json,2023-12-21,118.0,-157.0
D'Angelo Russell,7.080000000000002,player_points_over_under,14.5,over,fantasy__2023-12-21__ab0214bfaebb25d730b8ce3b75db6075__player_points_over_under.json,2023-12-21,-165.0,18.0
Lebron James,6.700000000000003,player_assists_over_under,7.5,under,fantasy__2023-12-21__ab0214bfaebb25d730b8ce3b75db6075__player_assists_over_under.json,2023-12-21,116.0,-154.0
Jeremy Sochan,6.649999999999999,player_threes_over_under,0.5,under,fantasy__2023-12-21__7d70d23ce78d800daf0cdc20661f361e__player_threes_over_under.json,2023-12-21,115.0,-155.0
Isaiah Jackson,6.649999999999999,player_assists_rebounds_over_under,5.5,under,fantasy__2023-12-21__816f80395ef0c6aa8f038d7a74f31042__player_assists_rebounds_over_under.json,2023-12-21,115.0,-155.0
Nickeil Alexander-Walker,6.649999999999999,player_assists_rebounds_over_under,3.5,over,fantasy__2023-12-21__ab0214bfaebb25d730b8ce3b75db6075__player_assists_rebounds_over_under.json,2023-12-21,-155.0,115.0
Bilal Coulibaly,6.649999999999999,player_assists_rebounds_over_under,6.5,under,fantasy__2023-12-21__f625baf5ce85dfef93df0d11476f18bc__player_assists_rebounds_over_under.json,2023-12-21,115.0,-155.0
Jaden Ivey,6.649999999999999,player_assists_rebounds_over_under,7.5,over,fantasy__2023-12-21__1203973cd1621f228fed8b070ca4b975__player_assists_rebounds_over_under.json,2023-12-21,-155.0,115.0
Sam Merrill,6.649999999999999,player_rebounds_over_under,2.5,under,fantasy__2023-12-21__5164411fc5e69b38787a8026fb21697f__player_rebounds_over_under.json,2023-12-21,115.0,-155.0
Daniel Theis,6.649999999999999,player_rebounds_over_under,4.5,under,fantasy__2023-12-21__ecc8560a791b1388450e56088752d689__player_rebounds_over_under.json,2023-12-21,115.0,-155.0
Jaden Ivey,6.649999999999999,player_rebounds_over_under,3.5,under,fantasy__2023-12-21__1203973cd1621f228fed8b070ca4b975__player_rebounds_over_under.json,2023-12-21,115.0,-155.0
Cole Anthony,6.649999999999999,player_rebounds_over_under,3.5,under,fantasy__2023-12-21__c8c5f02262eb02f02621da7ad7975141__player_rebounds_over_under.json,2023-12-21,115.0,-155.0
Alex Caruso,6.52,player_threes_over_under,1.5,under,fantasy__2023-12-21__7d70d23ce78d800daf0cdc20661f361e__player_threes_over_under.json,2023-12-21,18.0,-158.0
Keldon Johnson,6.330000000000002,player_assists_points_rebounds_over_under,29.5,under,fantasy__2023-12-21__7d70d23ce78d800daf0cdc20661f361e__player_assists_points_rebounds_over_under.json,2023-12-21,14.0,-160.0
Jonathan Isaac,6.329999999999998,player_points_over_under,6.5,under,fantasy__2023-12-21__c8c5f02262eb02f02621da7ad7975141__player_points_over_under.json,2023-12-21,115.0,-150.0
Bennedict Mathurin,6.329999999999998,player_assists_rebounds_over_under,5.5,under,fantasy__2023-12-21__816f80395ef0c6aa8f038d7a74f31042__player_assists_rebounds_over_under.json,2023-12-21,115.0,-150.0
Toumani Camara,6.329999999999998,player_assists_rebounds_over_under,6.5,under,fantasy__2023-12-21__f625baf5ce85dfef93df0d11476f18bc__player_assists_rebounds_over_under.json,2023-12-21,115.0,-150.0
Gary Harris,6.329999999999998,player_assists_rebounds_over_under,3.5,under,fantasy__2023-12-21__c8c5f02262eb02f02621da7ad7975141__player_assists_rebounds_over_under.json,2023-12-21,115.0,-150.0
Franz Wagner,6.329999999999998,player_rebounds_over_under,4.5,under,fantasy__2023-12-21__c8c5f02262eb02f02621da7ad7975141__player_rebounds_over_under.json,2023-12-21,115.0,-150.0
Kyle Anderson,6.329999999999998,player_assists_points_over_under,9.5,over,fantasy__2023-12-21__ab0214bfaebb25d730b8ce3b75db6075__player_assists_points_over_under.json,2023-12-21,-150.0,115.0
Sam Merrill,5.920000000000002,player_threes_over_under,2.5,over,fantasy__2023-12-21__5164411fc5e69b38787a8026fb21697f__player_threes_over_under.json,2023-12-21,-149.0,112.0
Daniel Gafford,5.75,player_points_over_under,12.5,over,fantasy__2023-12-21__f625baf5ce85dfef93df0d11476f18bc__player_points_over_under.json,2023-12-21,-150.0,110.0
Paolo Banchero,5.75,player_assists_rebounds_over_under,11.5,under,fantasy__2023-12-21__c8c5f02262eb02f02621da7ad7975141__player_assists_rebounds_over_under.json,2023-12-21,110.0,-150.0
Isaac Okoro,5.75,player_assists_over_under,2.5,over,fantasy__2023-12-21__5164411fc5e69b38787a8026fb21697f__player_assists_over_under.json,2023-12-21,-150.0,110.0
Isaiah Stewart,5.600000000000001,player_points_over_under,8.5,over,fantasy__2023-12-21__1203973cd1621f228fed8b070ca4b975__player_points_over_under.json,2023-12-21,-146.0,111.0
Chet Holmgren,5.555,player_blocks_over_under,2.5,under,fantasy__2023-12-21__ecc8560a791b1388450e56088752d689__player_blocks_over_under.json,2023-12-21,10.5,-149.5
Craig Porter Jr.,5.409999999999997,player_assists_rebounds_over_under,10.5,over,fantasy__2023-12-21__5164411fc5e69b38787a8026fb21697f__player_assists_rebounds_over_under.json,2023-12-21,-145.0,110.0
Kelly Olynyk,5.409999999999997,player_assists_rebounds_over_under,14.5,under,fantasy__2023-12-21__1203973cd1621f228fed8b070ca4b975__player_assists_rebounds_over_under.json,2023-12-21,110.0,-145.0
Paul George,5.409999999999997,player_assists_rebounds_over_under,10.5,under,fantasy__2023-12-21__ecc8560a791b1388450e56088752d689__player_assists_rebounds_over_under.json,2023-12-21,110.0,-145.0
Xavier Tillman,5.409999999999997,player_assists_over_under,1.5,under,fantasy__2023-12-21__816f80395ef0c6aa8f038d7a74f31042__player_assists_over_under.json,2023-12-21,110.0,-145.0
Daniel Gafford,5.409999999999997,player_assists_points_over_under,14.5,over,fantasy__2023-12-21__f625baf5ce85dfef93df0d11476f18bc__player_assists_points_over_under.json,2023-12-21,-145.0,110.0
Coby White,5.409999999999997,player_assists_points_over_under,29.5,under,fantasy__2023-12-21__7d70d23ce78d800daf0cdc20661f361e__player_assists_points_over_under.json,2023-12-21,110.0,-145.0
Max Strus,5.399999999999999,player_threes_over_under,3.5,under,fantasy__2023-12-21__5164411fc5e69b38787a8026fb21697f__player_threes_over_under.json,2023-12-21,11.0,-151.0
Khris Middleton,5.369999999999997,player_threes_over_under,1.5,over,fantasy__2023-12-21__c8c5f02262eb02f02621da7ad7975141__player_threes_over_under.json,2023-12-21,-146.0,109.0
Taurean Prince,5.32,player_points_over_under,11.5,under,fantasy__2023-12-21__ab0214bfaebb25d730b8ce3b75db6075__player_points_over_under.json,2023-12-21,109.0,-147.5
Luguentz Dort,5.300000000000001,player_rebounds_over_under,4.5,under,fantasy__2023-12-21__ecc8560a791b1388450e56088752d689__player_rebounds_over_under.json,2023-12-21,110.0,-144.5
Anthony Davis,5.25,player_assists_over_under,3.5,under,fantasy__2023-12-21__ab0214bfaebb25d730b8ce3b75db6075__player_assists_over_under.json,2023-12-21,109.0,-144.5
Bruce Brown,5.060000000000002,player_assists_points_rebounds_over_under,16.5,over,fantasy__2023-12-21__816f80395ef0c6aa8f038d7a74f31042__player_assists_points_rebounds_over_under.json,2023-12-21,-140.0,110.0
Tyrese Haliburton,5.060000000000002,player_assists_points_over_under,36.5,over,fantasy__2023-12-21__816f80395ef0c6aa8f038d7a74f31042__player_assists_points_over_under.json,2023-12-21,-140.0,110.0
Cade Cunningham,5.059999999999999,player_points_over_under,23.5,over,fantasy__2023-12-21__1203973cd1621f228fed8b070ca4b975__player_points_over_under.json,2023-12-21,-146.0,7.5
Coby White,5.039999999999999,player_threes_over_under,3.5,over,fantasy__2023-12-21__7d70d23ce78d800daf0cdc20661f361e__player_threes_over_under.json,2023-12-21,-143.0,108.0
Karl-Anthony Towns,5.039999999999999,player_threes_over_under,1.5,over,fantasy__2023-12-21__ab0214bfaebb25d730b8ce3b75db6075__player_threes_over_under.json,2023-12-21,-143.0,108.0
Lebron James,5.039999999999999,player_rebounds_over_under,8.5,under,fantasy__2023-12-21__ab0214bfaebb25d730b8ce3b75db6075__player_rebounds_over_under.json,2023-12-21,108.0,-143.0
Russell Westbrook,42.81999999999999,player_threes_over_under,0.5,under,fantasy__2023-12-20__d7793901f2115087b53d9db467ac7c4b__player_threes_over_under.json,2023-12-20,1200.0,-20000.0
Gary Harris,42.81999999999999,player_assists_over_under,1.5,under,fantasy__2023-12-20__cb4889cce394b83d7a78a47cb489df3c__player_assists_over_under.json,2023-12-20,1200.0,-20000.0
Lauri Markkanen,42.81999999999999,player_assists_over_under,1.5,under,fantasy__2023-12-20__fc6ac3f90c68d02e45381e90da1d53c7__player_assists_over_under.json,2023-12-20,1200.0,-20000.0
Russell Westbrook,42.81999999999999,player_assists_over_under,3.5,under,fantasy__2023-12-20__d7793901f2115087b53d9db467ac7c4b__player_assists_over_under.json,2023-12-20,1200.0,-20000.0
Kelly Olynyk,42.790000000000006,player_threes_over_under,0.5,under,fantasy__2023-12-20__fc6ac3f90c68d02e45381e90da1d53c7__player_threes_over_under.json,2023-12-20,1200.0,-10000.0
Gary Trent Jr.,42.790000000000006,player_blocks_steals_over_under,0.5,under,fantasy__2023-12-20__bd5dcc18d7fae49ee612178a043c53b6__player_blocks_steals_over_under.json,2023-12-20,1200.0,-10000.0
Malik Monk,42.790000000000006,player_steals_over_under,0.5,under,fantasy__2023-12-20__8e607bda160178f072067fef6f3ab7fb__player_steals_over_under.json,2023-12-20,1200.0,-10000.0
Caleb Martin,42.22,player_blocks_steals_over_under,1.5,under,fantasy__2023-12-20__cb4889cce394b83d7a78a47cb489df3c__player_blocks_steals_over_under.json,2023-12-20,1100.0,-8000.0
Jaylen Brown,42.22,player_blocks_over_under,0.5,under,fantasy__2023-12-20__8e607bda160178f072067fef6f3ab7fb__player_blocks_over_under.json,2023-12-20,1100.0,-8000.0
Anthony Black,42.22,player_rebounds_over_under,2.5,under,fantasy__2023-12-20__cb4889cce394b83d7a78a47cb489df3c__player_rebounds_over_under.json,2023-12-20,1100.0,-8000.0
Karl-Anthony Towns,42.22,player_steals_over_under,0.5,under,fantasy__2023-12-20__d7bfbae26793b1a2da870992be6355e7__player_steals_over_under.json,2023-12-20,1100.0,-8000.0
Simone Fontecchio,42.22,player_steals_over_under,0.5,under,fantasy__2023-12-20__fc6ac3f90c68d02e45381e90da1d53c7__player_steals_over_under.json,2023-12-20,1100.0,-8000.0
Kris Dunn,42.19,player_assists_points_over_under,9.5,under,fantasy__2023-12-20__fc6ac3f90c68d02e45381e90da1d53c7__player_assists_points_over_under.json,2023-12-20,1100.0,-6000.0
Myles Turner,42.19,player_steals_over_under,0.5,under,fantasy__2023-12-20__77864318e97666332526d7d5354c3cef__player_steals_over_under.json,2023-12-20,1100.0,-6000.0
Julius Randle,42.19,player_steals_over_under,0.5,under,fantasy__2023-12-20__98abdcf22905be567e9a69d98f063cfc__player_steals_over_under.json,2023-12-20,1100.0,-6000.0
Kelly Olynyk,41.540000000000006,player_assists_points_over_under,11.5,under,fantasy__2023-12-20__fc6ac3f90c68d02e45381e90da1d53c7__player_assists_points_over_under.json,2023-12-20,1000.0,-6000.0
Dorian Finney-Smith,41.540000000000006,player_steals_over_under,0.5,under,fantasy__2023-12-20__98abdcf22905be567e9a69d98f063cfc__player_steals_over_under.json,2023-12-20,1000.0,-6000.0
Jaylen Brown,41.510000000000005,player_rebounds_over_under,5.5,under,fantasy__2023-12-20__8e607bda160178f072067fef6f3ab7fb__player_rebounds_over_under.json,2023-12-20,1000.0,-5000.0
Dean Wade,40.67,player_threes_over_under,1.5,under,fantasy__2023-12-20__fc6ac3f90c68d02e45381e90da1d53c7__player_threes_over_under.json,2023-12-20,900.0,-3500.0
Myles Turner,40.629999999999995,player_blocks_steals_over_under,2.5,under,fantasy__2023-12-20__77864318e97666332526d7d5354c3cef__player_blocks_steals_over_under.json,2023-12-20,900.0,-3000.0
Jakob Poeltl,40.629999999999995,player_steals_over_under,0.5,under,fantasy__2023-12-20__bd5dcc18d7fae49ee612178a043c53b6__player_steals_over_under.json,2023-12-20,900.0,-3000.0
Scottie Barnes,40.19,player_threes_over_under,1.5,under,fantasy__2023-12-20__bd5dcc18d7fae49ee612178a043c53b6__player_threes_over_under.json,2023-12-20,850.0,-3000.0
Chris Boucher,40.129999999999995,player_points_over_under,5.5,under,fantasy__2023-12-20__bd5dcc18d7fae49ee612178a043c53b6__player_points_over_under.json,2023-12-20,850.0,-2500.0
Jabari Smith Jr.,40.129999999999995,player_steals_over_under,0.5,under,fantasy__2023-12-20__e8b22a2a50b19c0923e52236830fb1ad__player_steals_over_under.json,2023-12-20,850.0,-2500.0
Harrison Barnes,40.129999999999995,player_steals_over_under,0.5,under,fantasy__2023-12-20__8e607bda160178f072067fef6f3ab7fb__player_steals_over_under.json,2023-12-20,850.0,-2500.0
Josh Richardson,39.64,player_rebounds_over_under,2.5,under,fantasy__2023-12-20__cb4889cce394b83d7a78a47cb489df3c__player_rebounds_over_under.json,2023-12-20,800.0,-2500.0
Jalen Suggs,39.64,player_assists_points_over_under,14.5,under,fantasy__2023-12-20__cb4889cce394b83d7a78a47cb489df3c__player_assists_points_over_under.json,2023-12-20,800.0,-2500.0
Anthony Black,39.010000000000005,player_blocks_steals_over_under,0.5,under,fantasy__2023-12-20__cb4889cce394b83d7a78a47cb489df3c__player_blocks_steals_over_under.json,2023-12-20,750.0,-2000.0
Ayo Dosunmu,39.010000000000005,player_rebounds_over_under,2.5,under,fantasy__2023-12-20__3d8d6fec8cbb6cad926054494f706db2__player_rebounds_over_under.json,2023-12-20,750.0,-2000.0
Chris Boucher,39.010000000000005,player_assists_points_over_under,5.5,under,fantasy__2023-12-20__bd5dcc18d7fae49ee612178a043c53b6__player_assists_points_over_under.json,2023-12-20,750.0,-2000.0
Brandon Miller,38.34,player_blocks_over_under,0.5,under,fantasy__2023-12-20__77864318e97666332526d7d5354c3cef__player_blocks_over_under.json,2023-12-20,700.0,-1800.0
Kris Dunn,38.34,player_rebounds_over_under,2.5,under,fantasy__2023-12-20__fc6ac3f90c68d02e45381e90da1d53c7__player_rebounds_over_under.json,2023-12-20,700.0,-1800.0
Nick Richards,38.28,player_steals_over_under,0.5,under,fantasy__2023-12-20__77864318e97666332526d7d5354c3cef__player_steals_over_under.json,2023-12-20,700.0,-1600.0
Ivica Zubac,37.59,player_blocks_steals_over_under,1.5,under,fantasy__2023-12-20__d7793901f2115087b53d9db467ac7c4b__player_blocks_steals_over_under.json,2023-12-20,650.0,-1600.0
Tyrese Haliburton,37.5,player_rebounds_over_under,3.5,under,fantasy__2023-12-20__77864318e97666332526d7d5354c3cef__player_rebounds_over_under.json,2023-12-20,650.0,-1400.0
Wendell Carter Jr.,36.730000000000004,player_assists_over_under,1.5,under,fantasy__2023-12-20__cb4889cce394b83d7a78a47cb489df3c__player_assists_over_under.json,2023-12-20,600.0,-1400.0
Precious Achiuwa,36.599999999999994,player_threes_over_under,0.5,under,fantasy__2023-12-20__bd5dcc18d7fae49ee612178a043c53b6__player_threes_over_under.json,2023-12-20,600.0,-1200.0
De'Andre Hunter,36.599999999999994,player_threes_over_under,1.5,under,fantasy__2023-12-20__e8b22a2a50b19c0923e52236830fb1ad__player_threes_over_under.json,2023-12-20,600.0,-1200.0
Kyle Anderson,36.599999999999994,player_steals_over_under,0.5,under,fantasy__2023-12-20__d7bfbae26793b1a2da870992be6355e7__player_steals_over_under.json,2023-12-20,600.0,-1200.0
Craig Porter Jr.,35.53,player_threes_over_under,0.5,under,fantasy__2023-12-20__fc6ac3f90c68d02e45381e90da1d53c7__player_threes_over_under.json,2023-12-20,550.0,-1000.0
Karl-Anthony Towns,34.510000000000005,player_threes_over_under,1.5,under,fantasy__2023-12-20__d7bfbae26793b1a2da870992be6355e7__player_threes_over_under.json,2023-12-20,500.0,-1000.0
Anthony Black,34.510000000000005,player_points_over_under,4.5,under,fantasy__2023-12-20__cb4889cce394b83d7a78a47cb489df3c__player_points_over_under.json,2023-12-20,500.0,-1000.0
Kyle Anderson,34.510000000000005,player_blocks_over_under,0.5,under,fantasy__2023-12-20__d7bfbae26793b1a2da870992be6355e7__player_blocks_over_under.json,2023-12-20,500.0,-1000.0
Dillon Brooks,34.510000000000005,player_assists_over_under,1.5,under,fantasy__2023-12-20__e8b22a2a50b19c0923e52236830fb1ad__player_assists_over_under.json,2023-12-20,500.0,-1000.0
Kevin Huerter,34.510000000000005,player_steals_over_under,0.5,under,fantasy__2023-12-20__8e607bda160178f072067fef6f3ab7fb__player_steals_over_under.json,2023-12-20,500.0,-1000.0
Jonathan Isaac,34.370000000000005,player_rebounds_over_under,4.5,under,fantasy__2023-12-20__cb4889cce394b83d7a78a47cb489df3c__player_rebounds_over_under.json,2023-12-20,500.0,-900.0
Scottie Barnes,33.81,player_assists_over_under,5.5,under,fantasy__2023-12-20__bd5dcc18d7fae49ee612178a043c53b6__player_assists_over_under.json,2023-12-20,475.0,-900.0
Reggie Jackson,33.019999999999996,player_blocks_steals_over_under,0.5,under,fantasy__2023-12-20__bd5dcc18d7fae49ee612178a043c53b6__player_blocks_steals_over_under.json,2023-12-20,450.0,-800.0
Jonathan Isaac,32.25,player_assists_rebounds_over_under,5.5,under,fantasy__2023-12-20__cb4889cce394b83d7a78a47cb489df3c__player_assists_rebounds_over_under.json,2023-12-20,425.0,-750.0
Anthony Black,32.120000000000005,player_points_rebounds_over_under,6.5,under,fantasy__2023-12-20__cb4889cce394b83d7a78a47cb489df3c__player_points_rebounds_over_under.json,2023-12-20,425.0,-700.0
Dejounte Murray,31.400000000000006,player_blocks_steals_over_under,1.5,under,fantasy__2023-12-20__e8b22a2a50b19c0923e52236830fb1ad__player_blocks_steals_over_under.json,2023-12-20,400.0,-700.0
Brandon Miller,30.450000000000003,player_blocks_steals_over_under,1.5,under,fantasy__2023-12-20__77864318e97666332526d7d5354c3cef__player_blocks_steals_over_under.json,2023-12-20,380.0,-600.0
Sam Hauser,29.200000000000003,player_assists_over_under,1.5,under,fantasy__2023-12-20__8e607bda160178f072067fef6f3ab7fb__player_assists_over_under.json,2023-12-20,350.0,-550.0
Alex Caruso,28.709999999999994,player_assists_over_under,2.5,under,fantasy__2023-12-20__3d8d6fec8cbb6cad926054494f706db2__player_assists_over_under.json,2023-12-20,340.0,-525.0
Michael Porter Jr.,28.319999999999993,player_rebounds_over_under,6.5,under,fantasy__2023-12-20__bd5dcc18d7fae49ee612178a043c53b6__player_rebounds_over_under.json,2023-12-20,330.0,-525.0
Rudy Gobert,27.78,player_blocks_steals_over_under,2.5,under,fantasy__2023-12-20__d7bfbae26793b1a2da870992be6355e7__player_blocks_steals_over_under.json,2023-12-20,320.0,-500.0
Dorian Finney-Smith,27.78,player_rebounds_over_under,3.5,under,fantasy__2023-12-20__98abdcf22905be567e9a69d98f063cfc__player_rebounds_over_under.json,2023-12-20,320.0,-500.0
Julius Randle,27.78,player_assists_over_under,4.5,under,fantasy__2023-12-20__98abdcf22905be567e9a69d98f063cfc__player_assists_over_under.json,2023-12-20,320.0,-500.0
Dorian Finney-Smith,27.209999999999994,player_threes_over_under,1.5,under,fantasy__2023-12-20__98abdcf22905be567e9a69d98f063cfc__player_threes_over_under.json,2023-12-20,310.0,-475.0
Jalen Suggs,26.370000000000005,player_blocks_over_under,0.5,under,fantasy__2023-12-20__cb4889cce394b83d7a78a47cb489df3c__player_blocks_over_under.json,2023-12-20,295.0,-450.0
Rui Hachimura,26.370000000000005,player_points_rebounds_over_under,10.5,under,fantasy__2023-12-20__3d8d6fec8cbb6cad926054494f706db2__player_points_rebounds_over_under.json,2023-12-20,295.0,-450.0
Andre Drummond,25.709999999999994,player_steals_over_under,0.5,under,fantasy__2023-12-20__3d8d6fec8cbb6cad926054494f706db2__player_steals_over_under.json,2023-12-20,285.0,-425.0
Jonathan Isaac,25.0,player_threes_over_under,0.5,under,fantasy__2023-12-20__cb4889cce394b83d7a78a47cb489df3c__player_threes_over_under.json,2023-12-20,275.0,-400.0
Rui Hachimura,24.39,player_threes_over_under,0.5,under,fantasy__2023-12-20__3d8d6fec8cbb6cad926054494f706db2__player_threes_over_under.json,2023-12-20,265.0,-390.0
Naz Reid,24.39,player_blocks_over_under,0.5,under,fantasy__2023-12-20__d7bfbae26793b1a2da870992be6355e7__player_blocks_over_under.json,2023-12-20,265.0,-390.0
Rudy Gobert,24.39,player_steals_over_under,0.5,under,fantasy__2023-12-20__d7bfbae26793b1a2da870992be6355e7__player_steals_over_under.json,2023-12-20,265.0,-390.0
Malachi Flynn,24.03,player_blocks_steals_over_under,0.5,under,fantasy__2023-12-20__bd5dcc18d7fae49ee612178a043c53b6__player_blocks_steals_over_under.json,2023-12-20,260.0,-380.0
Precious Achiuwa,23.650000000000006,player_assists_rebounds_over_under,6.5,under,fantasy__2023-12-20__bd5dcc18d7fae49ee612178a043c53b6__player_assists_rebounds_over_under.json,2023-12-20,255.0,-370.0
Karl-Anthony Towns,23.599999999999998,player_blocks_over_under,0.5,under,fantasy__2023-12-20__d7bfbae26793b1a2da870992be6355e7__player_blocks_over_under.json,2023-12-20,652.5,-10069.5
Rui Hachimura,22.849999999999994,player_assists_points_rebounds_over_under,11.5,under,fantasy__2023-12-20__3d8d6fec8cbb6cad926054494f706db2__player_assists_points_rebounds_over_under.json,2023-12-20,245.0,-350.0
Dante Exum,22.849999999999994,player_assists_rebounds_over_under,7.5,under,fantasy__2023-12-20__d7793901f2115087b53d9db467ac7c4b__player_assists_rebounds_over_under.json,2023-12-20,245.0,-350.0
Tim Hardaway Jr.,22.560000000000002,player_blocks_steals_over_under,0.5,under,fantasy__2023-12-20__d7793901f2115087b53d9db467ac7c4b__player_blocks_steals_over_under.json,2023-12-20,240.0,-350.0
Norman Powell,22.430000000000007,player_rebounds_over_under,2.5,under,fantasy__2023-12-20__d7793901f2115087b53d9db467ac7c4b__player_rebounds_over_under.json,2023-12-20,240.0,-340.0
Grant Williams,21.545,player_steals_over_under,0.5,under,fantasy__2023-12-20__d7793901f2115087b53d9db467ac7c4b__player_steals_over_under.json,2023-12-20,543.0,-5058.5
Collin Sexton,20.354999999999997,player_rebounds_over_under,3.5,under,fantasy__2023-12-20__fc6ac3f90c68d02e45381e90da1d53c7__player_rebounds_over_under.json,2023-12-20,352.0,-668.5
Reggie Jackson,19.840000000000003,player_rebounds_over_under,1.5,under,fantasy__2023-12-20__bd5dcc18d7fae49ee612178a043c53b6__player_rebounds_over_under.json,2023-12-20,210.0,-295.0
Jarrett Allen,18.75,player_assists_over_under,2.5,under,fantasy__2023-12-20__fc6ac3f90c68d02e45381e90da1d53c7__player_assists_over_under.json,2023-12-20,200.0,-275.0
Max Strus,18.725,player_assists_over_under,4.5,under,fantasy__2023-12-20__fc6ac3f90c68d02e45381e90da1d53c7__player_assists_over_under.json,2023-12-20,222.0,-562.5
Nikola Vucevic,18.39,player_blocks_over_under,0.5,under,fantasy__2023-12-20__3d8d6fec8cbb6cad926054494f706db2__player_blocks_over_under.json,2023-12-20,195.0,-275.0
Isaiah Hartenstein,18.28,player_blocks_steals_over_under,2.5,under,fantasy__2023-12-20__98abdcf22905be567e9a69d98f063cfc__player_blocks_steals_over_under.json,2023-12-20,195.0,-270.0
Jamal Murray,17.180000000000007,player_assists_over_under,5.5,under,fantasy__2023-12-20__bd5dcc18d7fae49ee612178a043c53b6__player_assists_over_under.json,2023-12-20,185.0,-255.0
Jaylen Brown,16.67,player_blocks_steals_over_under,1.5,under,fantasy__2023-12-20__8e607bda160178f072067fef6f3ab7fb__player_blocks_steals_over_under.json,2023-12-20,180.0,-250.0
Jrue Holiday,16.67,player_blocks_steals_over_under,1.5,under,fantasy__2023-12-20__8e607bda160178f072067fef6f3ab7fb__player_blocks_steals_over_under.json,2023-12-20,180.0,-250.0
Tobias Harris,16.67,player_rebounds_over_under,5.5,under,fantasy__2023-12-20__d7bfbae26793b1a2da870992be6355e7__player_rebounds_over_under.json,2023-12-20,180.0,-250.0
Mikal Bridges,16.67,player_assists_over_under,3.5,under,fantasy__2023-12-20__98abdcf22905be567e9a69d98f063cfc__player_assists_over_under.json,2023-12-20,180.0,-250.0
Gordon Hayward,16.540000000000006,player_blocks_steals_over_under,1.5,under,fantasy__2023-12-20__77864318e97666332526d7d5354c3cef__player_blocks_steals_over_under.json,2023-12-20,180.0,-245.0
Kyle Lowry,16.540000000000006,player_blocks_steals_over_under,1.5,under,fantasy__2023-12-20__cb4889cce394b83d7a78a47cb489df3c__player_blocks_steals_over_under.json,2023-12-20,180.0,-245.0
Jamal Murray,16.129999999999995,player_assists_rebounds_over_under,8.5,over,fantasy__2023-12-20__bd5dcc18d7fae49ee612178a043c53b6__player_assists_rebounds_over_under.json,2023-12-20,-245.0,175.0
Anthony Black,16.0,player_assists_over_under,1.5,under,fantasy__2023-12-20__cb4889cce394b83d7a78a47cb489df3c__player_assists_over_under.json,2023-12-20,175.0,-240.0
Jrue Holiday,15.86,player_blocks_over_under,0.5,under,fantasy__2023-12-20__8e607bda160178f072067fef6f3ab7fb__player_blocks_over_under.json,2023-12-20,175.0,-235.0
