timestamp,handicap,odds,participant,participant_name,name,description
2024-01-27T16:00:10,3.5,360,,,Over - Jalen Duren, Alt Assists O/U
2024-01-27T17:12:05,1.5,-170,16762.0,Jalen Duren,Over - Jalen Duren, Assists
2024-01-27T15:57:05,2.5,150,,,Over - Jalen Duren, Assists
2024-01-27T18:48:04,3.5,140,16762.0,Jalen Duren,Over - Jalen Duren, Assists
2024-01-27T18:06:09,4.5,160,,,Over - Jalen Duren, Assists
2024-01-27T17:12:05,1.5,-600,,,Over - Jordan Poole, Alt Assists O/U
2024-01-27T17:12:05,2.5,-200,,,Over - Jordan Poole, Alt Assists O/U
2024-01-27T17:12:05,5.5,550,,,Over - Jordan Poole, Alt Assists O/U
2024-01-27T19:16:07,2.5,450,366.0,Jordan Poole,Over - Jordan Poole, Assists
2024-01-27T18:40:06,3.5,170,366.0,Jordan Poole,Over - Jordan Poole, Assists
2024-01-27T17:12:05,2.5,-800,,,Over - Kyle Kuzma, Alt Assists O/U
2024-01-27T17:12:05,3.5,-310,,,Over - Kyle Kuzma, Alt Assists O/U
2024-01-27T17:12:05,5.5,130,,,Over - Kyle Kuzma, Alt Assists O/U
2024-01-27T17:12:05,6.5,245,,,Over - Kyle Kuzma, Alt Assists O/U
2024-01-27T19:04:05,3.5,-130,16168.0,Kyle Kuzma,Over - Kyle Kuzma, Assists
2024-01-27T19:16:07,4.5,360,16168.0,Kyle Kuzma,Over - Kyle Kuzma, Assists
2024-01-27T17:54:06,5.5,130,,,Over - Kyle Kuzma, Assists
2024-01-27T17:33:08,6.5,-140,,,Over - Kyle Kuzma, Assists
2024-01-27T17:12:05,5.5,-425,,,Over - Tyus Jones, Alt Assists O/U
2024-01-27T17:12:05,6.5,-225,,,Over - Tyus Jones, Alt Assists O/U
2024-01-27T17:12:05,8.5,130,,,Over - Tyus Jones, Alt Assists O/U
2024-01-27T17:57:13,7.5,-140,,,Over - Tyus Jones, Assists
2024-01-27T18:08:05,8.5,-150,,,Over - Tyus Jones, Assists
2024-01-27T19:16:07,9.5,190,413.0,Tyus Jones,Over - Tyus Jones, Assists
2024-01-27T19:08:07,10.5,125,,,Over - Tyus Jones, Assists
2024-01-27T18:36:05,11.5,100,,,Over - Tyus Jones, Assists
2024-01-27T19:08:07,0.5,-5000,17180.0,Alec Burks,Under - Alec Burks, Assists
2024-01-27T18:00:03,1.5,-220,17180.0,Alec Burks,Under - Alec Burks, Assists
2024-01-27T19:00:14,0.5,-10000,16127.0,Ausar Thompson,Under - Ausar Thompson, Assists
2024-01-27T17:30:04,1.5,-235,,,Under - Ausar Thompson, Assists
2024-01-27T18:28:11,0.5,165,17178.0,Bilal Coulibaly,Under - Bilal Coulibaly, Assists
2024-01-27T18:36:05,1.5,125,17178.0,Bilal Coulibaly,Under - Bilal Coulibaly, Assists
2024-01-27T19:08:07,2.5,-550,17178.0,Bilal Coulibaly,Under - Bilal Coulibaly, Assists
2024-01-27T17:12:05,1.5,195,,,Under - Bojan Bogdanovic, Alt Assists O/U
2024-01-27T17:12:05,3.5,-390,,,Under - Bojan Bogdanovic, Alt Assists O/U
2024-01-27T16:18:02,5.5,-3000,,,Under - Bojan Bogdanovic, Alt Assists O/U
2024-01-27T17:12:05,2.5,-145,19385.0,Bojan Bogdanovic,Under - Bojan Bogdanovic, Assists
2024-01-27T19:16:07,3.5,-1600,19385.0,Bojan Bogdanovic,Under - Bojan Bogdanovic, Assists
2024-01-27T18:06:09,4.5,-215,,,Under - Bojan Bogdanovic, Assists
2024-01-27T17:12:05,5.5,165,,,Under - Cade Cunningham, Alt Assists O/U
2024-01-27T17:12:05,8.5,-340,,,Under - Cade Cunningham, Alt Assists O/U
2024-01-27T17:12:05,6.5,-110,,,Under - Cade Cunningham, Assists
2024-01-27T17:27:04,7.5,120,,,Under - Cade Cunningham, Assists
2024-01-27T17:51:11,8.5,-125,,,Under - Cade Cunningham, Assists
2024-01-27T18:32:06,10.5,-130,,,Under - Cade Cunningham, Assists
2024-01-27T18:48:04,0.5,-380,17192.0,Corey Kispert,Under - Corey Kispert, Assists
2024-01-27T18:56:12,1.5,-800,17192.0,Corey Kispert,Under - Corey Kispert, Assists
2024-01-27T17:51:11,0.5,120,16730.0,Daniel Gafford,Under - Daniel Gafford, Assists
2024-01-27T19:16:07,1.5,-3000,16730.0,Daniel Gafford,Under - Daniel Gafford, Assists
2024-01-27T17:12:05,2.5,380,,,Under - Deni Avdija, Alt Assists O/U
2024-01-27T17:12:05,3.5,170,,,Under - Deni Avdija, Alt Assists O/U
2024-01-27T17:12:05,5.5,-250,,,Under - Deni Avdija, Alt Assists O/U
2024-01-27T17:12:05,6.5,-500,,,Under - Deni Avdija, Alt Assists O/U
2024-01-27T19:12:07,1.5,-260,16943.0,Deni Avdija,Under - Deni Avdija, Assists
2024-01-27T19:16:07,2.5,-550,16943.0,Deni Avdija,Under - Deni Avdija, Assists
2024-01-27T18:06:09,3.5,-180,,,Under - Deni Avdija, Assists
2024-01-27T17:21:02,4.5,-165,,,Under - Deni Avdija, Assists
2024-01-27T18:24:12,0.5,110,16126.0,Isaiah Stewart,Under - Isaiah Stewart, Assists
2024-01-27T18:28:11,1.5,-120,16126.0,Isaiah Stewart,Under - Isaiah Stewart, Assists
2024-01-27T19:16:07,2.5,-1600,16126.0,Isaiah Stewart,Under - Isaiah Stewart, Assists
2024-01-27T17:12:05,1.5,750,,,Under - Jaden Ivey, Alt Assists O/U
2024-01-27T17:12:05,2.5,280,,,Under - Jaden Ivey, Alt Assists O/U
2024-01-27T17:12:05,5.5,-360,,,Under - Jaden Ivey, Alt Assists O/U
2024-01-27T19:00:14,0.5,110,16125.0,Jaden Ivey,Under - Jaden Ivey, Assists
2024-01-27T19:16:07,1.5,-3000,16125.0,Jaden Ivey,Under - Jaden Ivey, Assists
2024-01-27T18:03:02,2.5,-140,,,Under - Jaden Ivey, Assists
2024-01-27T17:24:09,3.5,-155,,,Under - Jaden Ivey, Assists
2024-01-27T16:00:10,1.5,150,,,Under - Jalen Duren, Alt Assists O/U
2024-01-27T16:00:10,3.5,-550,,,Under - Jalen Duren, Alt Assists O/U
2024-01-27T17:12:05,1.5,125,16762.0,Jalen Duren,Under - Jalen Duren, Assists
2024-01-27T15:57:05,2.5,-195,,,Under - Jalen Duren, Assists
2024-01-27T18:48:04,3.5,-185,16762.0,Jalen Duren,Under - Jalen Duren, Assists
2024-01-27T18:06:09,4.5,-220,,,Under - Jalen Duren, Assists
2024-01-27T17:12:05,1.5,400,,,Under - Jordan Poole, Alt Assists O/U
2024-01-27T17:12:05,2.5,145,,,Under - Jordan Poole, Alt Assists O/U
2024-01-27T17:12:05,5.5,-900,,,Under - Jordan Poole, Alt Assists O/U
2024-01-27T19:16:07,2.5,-800,366.0,Jordan Poole,Under - Jordan Poole, Assists
2024-01-27T18:40:06,3.5,-235,366.0,Jordan Poole,Under - Jordan Poole, Assists
2024-01-27T17:12:05,2.5,475,,,Under - Kyle Kuzma, Alt Assists O/U
2024-01-27T17:12:05,3.5,215,,,Under - Kyle Kuzma, Alt Assists O/U
2024-01-27T17:12:05,5.5,-185,,,Under - Kyle Kuzma, Alt Assists O/U
2024-01-27T17:12:05,6.5,-350,,,Under - Kyle Kuzma, Alt Assists O/U
2024-01-27T19:04:05,3.5,100,16168.0,Kyle Kuzma,Under - Kyle Kuzma, Assists
2024-01-27T19:16:07,4.5,-575,16168.0,Kyle Kuzma,Under - Kyle Kuzma, Assists
2024-01-27T17:54:06,5.5,-170,,,Under - Kyle Kuzma, Assists
2024-01-27T17:33:08,6.5,105,,,Under - Kyle Kuzma, Assists
2024-01-27T17:12:05,5.5,285,,,Under - Tyus Jones, Alt Assists O/U
2024-01-27T17:12:05,6.5,160,,,Under - Tyus Jones, Alt Assists O/U
2024-01-27T17:12:05,8.5,-180,,,Under - Tyus Jones, Alt Assists O/U
2024-01-27T17:57:13,7.5,105,,,Under - Tyus Jones, Assists
2024-01-27T18:08:05,8.5,110,,,Under - Tyus Jones, Assists
2024-01-27T19:16:07,9.5,-260,413.0,Tyus Jones,Under - Tyus Jones, Assists
2024-01-27T19:08:07,10.5,-170,,,Under - Tyus Jones, Assists
2024-01-27T18:36:05,11.5,-135,,,Under - Tyus Jones, Assists
